ObservationDate,Country/Region,Deaths
12/06/2020,New Zealand,82242.0
12/06/2020,Netherlands,82243.0
12/06/2020,Nepal,82244.0
12/06/2020,Nicaragua,82245.0
12/06/2020,Oman,82246.0
12/06/2020,Russia,82247.0
12/06/2020,Panama,82248.0
12/06/2020,Papua New Guinea,82249.0
12/06/2020,Paraguay,82250.0
12/06/2020,Peru,82251.0
12/06/2020,Philippines,82252.0
12/06/2020,Poland,82253.0
12/06/2020,Portugal,82254.0
12/06/2020,Qatar,82255.0
12/06/2020,Romania,82256.0
12/06/2020,Namibia,82257.0
12/06/2020,Pakistan,82258.0
12/06/2020,Mozambique,82259.0
12/06/2020,Mali,82260.0
12/06/2020,Montenegro,82261.0
12/06/2020,Liberia,82262.0
12/06/2020,Libya,82263.0
12/06/2020,Liechtenstein,82264.0
12/06/2020,Lithuania,82265.0
12/06/2020,Luxembourg,82266.0
12/06/2020,MS Zaandam,82267.0
12/06/2020,Macau,82268.0
12/06/2020,Madagascar,82269.0
12/06/2020,Mainland China,82270.0
12/06/2020,Morocco,82271.0
12/06/2020,Malawi,82272.0
12/06/2020,Maldives,82273.0
12/06/2020,Malta,82274.0
12/06/2020,Marshall Islands,82275.0
12/06/2020,Mauritania,82276.0
12/06/2020,Mauritius,82277.0
12/06/2020,Mexico,82278.0
12/06/2020,Moldova,82279.0
12/06/2020,Monaco,82280.0
12/06/2020,Mongolia,82281.0
12/06/2020,Malaysia,82282.0
12/06/2020,Saint Kitts and Nevis,82283.0
12/06/2020,Lesotho,82284.0
12/06/2020,Saint Vincent and the Grenadines,82285.0
12/06/2020,Tanzania,82286.0
12/06/2020,Thailand,82287.0
12/06/2020,Timor-Leste,82288.0
12/06/2020,Togo,82289.0
12/06/2020,Trinidad and Tobago,82290.0
12/06/2020,Tunisia,82291.0
12/06/2020,Turkey,82292.0
12/06/2020,UK,82293.0
12/06/2020,US,82294.0
12/06/2020,Tajikistan,82295.0
12/06/2020,Uganda,82296.0
12/06/2020,United Arab Emirates,82297.0
12/06/2020,Uruguay,82298.0
12/06/2020,Uzbekistan,82299.0
12/06/2020,Vanuatu,82300.0
12/06/2020,Venezuela,82301.0
12/06/2020,Vietnam,82302.0
12/06/2020,West Bank and Gaza,82303.0
12/06/2020,Yemen,82304.0
12/06/2020,Zambia,82305.0
12/06/2020,Ukraine,82306.0
12/06/2020,Taiwan,82307.0
12/06/2020,Syria,82308.0
12/06/2020,Switzerland,82309.0
12/06/2020,Samoa,82310.0
12/06/2020,San Marino,82311.0
12/06/2020,Sao Tome and Principe,82312.0
12/06/2020,Saudi Arabia,82313.0
12/06/2020,Senegal,82314.0
12/06/2020,Serbia,82315.0
12/06/2020,Seychelles,82316.0
12/06/2020,Sierra Leone,82317.0
12/06/2020,Singapore,82318.0
12/06/2020,Slovakia,82319.0
12/06/2020,Slovenia,82320.0
12/06/2020,Solomon Islands,82321.0
12/06/2020,Somalia,82322.0
12/06/2020,South Africa,82323.0
12/06/2020,South Korea,82324.0
12/06/2020,South Sudan,82325.0
12/06/2020,Spain,82326.0
12/06/2020,Sri Lanka,82327.0
12/06/2020,Sudan,82328.0
12/06/2020,Suriname,82329.0
12/06/2020,Sweden,82330.0
12/06/2020,Saint Lucia,82331.0
12/06/2020,Lebanon,82332.0
12/06/2020,Zimbabwe,82333.0
12/06/2020,Laos,82334.0
12/06/2020,Bulgaria,82335.0
12/06/2020,Burkina Faso,82336.0
12/06/2020,Burma,82337.0
12/06/2020,Burundi,82338.0
12/06/2020,Cabo Verde,82339.0
12/06/2020,Cambodia,82340.0
12/06/2020,Cameroon,82341.0
12/06/2020,Canada,82342.0
12/06/2020,Central African Republic,82343.0
12/06/2020,Brunei,82344.0
12/06/2020,Chad,82345.0
12/06/2020,Colombia,82346.0
12/06/2020,Comoros,82347.0
12/06/2020,Congo (Brazzaville),82348.0
12/06/2020,Congo (Kinshasa),82349.0
12/06/2020,Costa Rica,82350.0
12/06/2020,Croatia,82351.0
12/06/2020,Cuba,82352.0
12/06/2020,Cyprus,82353.0
12/06/2020,Czech Republic,82354.0
12/06/2020,Chile,82355.0
12/06/2020,Brazil,82356.0
12/06/2020,Botswana,82357.0
12/06/2020,Bosnia and Herzegovina,82358.0
12/06/2020,Afghanistan,82359.0
12/06/2020,Albania,82360.0
12/06/2020,Algeria,82361.0
12/06/2020,Andorra,82362.0
12/06/2020,Angola,82363.0
12/06/2020,Antigua and Barbuda,82364.0
12/06/2020,Argentina,82365.0
12/06/2020,Armenia,82366.0
12/06/2020,Australia,82367.0
12/06/2020,Austria,82368.0
12/06/2020,Azerbaijan,82369.0
12/06/2020,Bahamas,82370.0
12/06/2020,Bahrain,82371.0
12/06/2020,Bangladesh,82372.0
12/06/2020,Barbados,82373.0
12/06/2020,Belarus,82374.0
12/06/2020,Belgium,82375.0
12/06/2020,Belize,82376.0
12/06/2020,Benin,82377.0
12/06/2020,Bhutan,82378.0
12/06/2020,Bolivia,82379.0
12/06/2020,Denmark,82380.0
12/06/2020,Diamond Princess,82381.0
12/06/2020,Latvia,82382.0
12/06/2020,Dominica,82383.0
12/06/2020,Honduras,82384.0
12/06/2020,Hong Kong,82385.0
12/06/2020,Hungary,82386.0
12/06/2020,Iceland,82387.0
12/06/2020,India,82388.0
12/06/2020,Indonesia,82389.0
12/06/2020,Iran,82390.0
12/06/2020,Iraq,82391.0
12/06/2020,Ireland,82392.0
12/06/2020,Israel,82393.0
12/06/2020,Italy,82394.0
12/06/2020,Ivory Coast,82395.0
12/06/2020,Jamaica,82396.0
12/06/2020,Japan,82397.0
12/06/2020,Jordan,82398.0
12/06/2020,Kazakhstan,82399.0
12/06/2020,Kenya,82400.0
12/06/2020,Kiribati,82401.0
12/06/2020,Kosovo,82402.0
12/06/2020,Kuwait,82403.0
12/06/2020,Djibouti,82404.0
12/06/2020,Holy See,82405.0
12/06/2020,Haiti,82406.0
12/06/2020,Kyrgyzstan,82407.0
12/06/2020,Guinea-Bissau,82408.0
12/06/2020,Guyana,82409.0
12/06/2020,Ecuador,82410.0
12/06/2020,Egypt,82411.0
12/06/2020,El Salvador,82412.0
12/06/2020,Equatorial Guinea,82413.0
12/06/2020,Eritrea,82414.0
12/06/2020,Estonia,82415.0
12/06/2020,Eswatini,82416.0
12/06/2020,Ethiopia,82417.0
12/06/2020,Fiji,82418.0
12/06/2020,Dominican Republic,82419.0
12/06/2020,France,82420.0
12/06/2020,Gabon,82421.0
12/06/2020,Gambia,82422.0
12/06/2020,Georgia,82423.0
12/06/2020,Germany,82424.0
12/06/2020,Ghana,82425.0
12/06/2020,Greece,82426.0
12/06/2020,Grenada,82427.0
12/06/2020,Guatemala,82428.0
12/06/2020,Guinea,82429.0
12/06/2020,Finland,82430.0
12/07/2020,North Macedonia,82431.0
12/07/2020,Nigeria,82432.0
12/07/2020,Niger,82433.0
12/07/2020,Namibia,82434.0
12/07/2020,New Zealand,82435.0
12/07/2020,Netherlands,82436.0
12/07/2020,Nepal,82437.0
12/07/2020,Nicaragua,82438.0
12/07/2020,Norway,82439.0
12/07/2020,Paraguay,82440.0
12/07/2020,Pakistan,82441.0
12/07/2020,Panama,82442.0
12/07/2020,Papua New Guinea,82443.0
12/07/2020,Peru,82444.0
12/07/2020,Philippines,82445.0
12/07/2020,Poland,82446.0
12/07/2020,Portugal,82447.0
12/07/2020,Qatar,82448.0
12/07/2020,Mozambique,82449.0
12/07/2020,Russia,82450.0
12/07/2020,Oman,82451.0
12/07/2020,Romania,82452.0
12/07/2020,Mali,82453.0
12/07/2020,Mongolia,82454.0
12/07/2020,Rwanda,82455.0
12/07/2020,Liberia,82456.0
12/07/2020,Libya,82457.0
12/07/2020,Liechtenstein,82458.0
12/07/2020,Lithuania,82459.0
12/07/2020,Luxembourg,82460.0
12/07/2020,MS Zaandam,82461.0
12/07/2020,Macau,82462.0
12/07/2020,Madagascar,82463.0
12/07/2020,Montenegro,82464.0
12/07/2020,Mainland China,82465.0
12/07/2020,Malaysia,82466.0
12/07/2020,Maldives,82467.0
12/07/2020,Malta,82468.0
12/07/2020,Marshall Islands,82469.0
12/07/2020,Mauritania,82470.0
12/07/2020,Mauritius,82471.0
12/07/2020,Mexico,82472.0
12/07/2020,Moldova,82473.0
12/07/2020,Monaco,82474.0
12/07/2020,Malawi,82475.0
12/07/2020,Saint Kitts and Nevis,82476.0
12/07/2020,Switzerland,82477.0
12/07/2020,Saint Vincent and the Grenadines,82478.0
12/07/2020,Tanzania,82479.0
12/07/2020,Thailand,82480.0
12/07/2020,Timor-Leste,82481.0
12/07/2020,Togo,82482.0
12/07/2020,Trinidad and Tobago,82483.0
12/07/2020,Tunisia,82484.0
12/07/2020,Turkey,82485.0
12/07/2020,UK,82486.0
12/07/2020,US,82487.0
12/07/2020,Uganda,82488.0
12/07/2020,Ukraine,82489.0
12/07/2020,United Arab Emirates,82490.0
12/07/2020,Uruguay,82491.0
12/07/2020,Uzbekistan,82492.0
12/07/2020,Vanuatu,82493.0
12/07/2020,Venezuela,82494.0
12/07/2020,Vietnam,82495.0
12/07/2020,West Bank and Gaza,82496.0
12/07/2020,Yemen,82497.0
12/07/2020,Zambia,82498.0
12/07/2020,Zimbabwe,82499.0
12/07/2020,Tajikistan,82500.0
12/07/2020,Saint Lucia,82501.0
12/07/2020,Taiwan,82502.0
12/07/2020,Lesotho,82503.0
12/07/2020,Samoa,82504.0
12/07/2020,San Marino,82505.0
12/07/2020,Sao Tome and Principe,82506.0
12/07/2020,Saudi Arabia,82507.0
12/07/2020,Senegal,82508.0
12/07/2020,Serbia,82509.0
12/07/2020,Seychelles,82510.0
12/07/2020,Sierra Leone,82511.0
12/07/2020,Singapore,82512.0
12/07/2020,Slovakia,82513.0
12/07/2020,Slovenia,82514.0
12/07/2020,Solomon Islands,82515.0
12/07/2020,Somalia,82516.0
12/07/2020,South Africa,82517.0
12/07/2020,South Korea,82518.0
12/07/2020,South Sudan,82519.0
12/07/2020,Spain,82520.0
12/07/2020,Sri Lanka,82521.0
12/07/2020,Sudan,82522.0
12/07/2020,Suriname,82523.0
12/07/2020,Sweden,82524.0
12/07/2020,Syria,82525.0
12/07/2020,Lebanon,82526.0
12/07/2020,Morocco,82527.0
12/07/2020,Laos,82528.0
12/07/2020,Bulgaria,82529.0
12/07/2020,Burkina Faso,82530.0
12/07/2020,Burma,82531.0
12/07/2020,Burundi,82532.0
12/07/2020,Cabo Verde,82533.0
12/07/2020,Cambodia,82534.0
12/07/2020,Cameroon,82535.0
12/07/2020,Canada,82536.0
12/07/2020,Central African Republic,82537.0
12/07/2020,Brunei,82538.0
12/07/2020,Chad,82539.0
12/07/2020,Colombia,82540.0
12/07/2020,Comoros,82541.0
12/07/2020,Congo (Brazzaville),82542.0
12/07/2020,Congo (Kinshasa),82543.0
12/07/2020,Costa Rica,82544.0
12/07/2020,Croatia,82545.0
12/07/2020,Cuba,82546.0
12/07/2020,Cyprus,82547.0
12/07/2020,Czech Republic,82548.0
12/07/2020,Chile,82549.0
12/07/2020,Brazil,82550.0
12/07/2020,Botswana,82551.0
12/07/2020,Bosnia and Herzegovina,82552.0
12/07/2020,Afghanistan,82553.0
12/07/2020,Albania,82554.0
12/07/2020,Algeria,82555.0
12/07/2020,Andorra,82556.0
12/07/2020,Angola,82557.0
12/07/2020,Antigua and Barbuda,82558.0
12/07/2020,Argentina,82559.0
12/07/2020,Armenia,82560.0
12/07/2020,Australia,82561.0
12/07/2020,Austria,82562.0
12/07/2020,Azerbaijan,82563.0
12/07/2020,Bahamas,82564.0
12/07/2020,Bahrain,82565.0
12/07/2020,Bangladesh,82566.0
12/07/2020,Barbados,82567.0
12/07/2020,Belarus,82568.0
12/07/2020,Belgium,82569.0
12/07/2020,Belize,82570.0
12/07/2020,Benin,82571.0
12/07/2020,Bhutan,82572.0
12/07/2020,Bolivia,82573.0
12/07/2020,Denmark,82574.0
12/07/2020,Diamond Princess,82575.0
12/07/2020,Latvia,82576.0
12/07/2020,Dominica,82577.0
12/07/2020,Honduras,82578.0
12/07/2020,Hong Kong,82579.0
12/07/2020,Hungary,82580.0
12/07/2020,Iceland,82581.0
12/07/2020,India,82582.0
12/07/2020,Indonesia,82583.0
12/07/2020,Iran,82584.0
12/07/2020,Iraq,82585.0
12/07/2020,Israel,82586.0
12/07/2020,Italy,82587.0
12/07/2020,Ivory Coast,82588.0
12/07/2020,Jamaica,82589.0
12/07/2020,Japan,82590.0
12/07/2020,Jordan,82591.0
12/07/2020,Kazakhstan,82592.0
12/07/2020,Kenya,82593.0
12/07/2020,Kiribati,82594.0
12/07/2020,Kosovo,82595.0
12/07/2020,Kuwait,82596.0
12/07/2020,Kyrgyzstan,82597.0
12/07/2020,Djibouti,82598.0
12/07/2020,Holy See,82599.0
12/07/2020,Haiti,82600.0
12/07/2020,Ireland,82601.0
12/07/2020,Guinea-Bissau,82602.0
12/07/2020,Guyana,82603.0
12/07/2020,Ecuador,82604.0
12/07/2020,Egypt,82605.0
12/07/2020,El Salvador,82606.0
12/07/2020,Equatorial Guinea,82607.0
12/07/2020,Eritrea,82608.0
12/07/2020,Estonia,82609.0
12/07/2020,Ethiopia,82610.0
12/07/2020,Fiji,82611.0
12/07/2020,Finland,82612.0
12/07/2020,Eswatini,82613.0
12/07/2020,Gabon,82614.0
12/07/2020,Guinea,82615.0
12/07/2020,France,82616.0
12/07/2020,Grenada,82617.0
12/07/2020,Greece,82618.0
12/07/2020,Ghana,82619.0
12/07/2020,Guatemala,82620.0
12/07/2020,Georgia,82621.0
12/07/2020,Gambia,82622.0
12/07/2020,Dominican Republic,82623.0
12/07/2020,Germany,82624.0
12/08/2020,North Macedonia,82625.0
12/08/2020,Namibia,82626.0
12/08/2020,Nepal,82627.0
12/08/2020,Netherlands,82628.0
12/08/2020,New Zealand,82629.0
12/08/2020,Nicaragua,82630.0
12/08/2020,Niger,82631.0
12/08/2020,Nigeria,82632.0
12/08/2020,Norway,82633.0
12/08/2020,Romania,82634.0
12/08/2020,Pakistan,82635.0
12/08/2020,Panama,82636.0
12/08/2020,Papua New Guinea,82637.0
12/08/2020,Paraguay,82638.0
12/08/2020,Peru,82639.0
12/08/2020,Philippines,82640.0
12/08/2020,Poland,82641.0
12/08/2020,Portugal,82642.0
12/08/2020,Qatar,82643.0
12/08/2020,Mozambique,82644.0
12/08/2020,Oman,82645.0
12/08/2020,Morocco,82646.0
12/08/2020,Lesotho,82647.0
12/08/2020,Mongolia,82648.0
12/08/2020,Russia,82649.0
12/08/2020,Liberia,82650.0
12/08/2020,Libya,82651.0
12/08/2020,Liechtenstein,82652.0
12/08/2020,Lithuania,82653.0
12/08/2020,Luxembourg,82654.0
12/08/2020,MS Zaandam,82655.0
12/08/2020,Macau,82656.0
12/08/2020,Madagascar,82657.0
12/08/2020,Mainland China,82658.0
12/08/2020,Malawi,82659.0
12/08/2020,Malaysia,82660.0
12/08/2020,Maldives,82661.0
12/08/2020,Mali,82662.0
12/08/2020,Malta,82663.0
12/08/2020,Marshall Islands,82664.0
12/08/2020,Mauritania,82665.0
12/08/2020,Mauritius,82666.0
12/08/2020,Mexico,82667.0
12/08/2020,Moldova,82668.0
12/08/2020,Monaco,82669.0
12/08/2020,Montenegro,82670.0
12/08/2020,Rwanda,82671.0
12/08/2020,Sweden,82672.0
12/08/2020,Saint Lucia,82673.0
12/08/2020,Tanzania,82674.0
12/08/2020,Thailand,82675.0
12/08/2020,Timor-Leste,82676.0
12/08/2020,Togo,82677.0
12/08/2020,Trinidad and Tobago,82678.0
12/08/2020,Tunisia,82679.0
12/08/2020,Turkey,82680.0
12/08/2020,UK,82681.0
12/08/2020,US,82682.0
12/08/2020,Uganda,82683.0
12/08/2020,Ukraine,82684.0
12/08/2020,United Arab Emirates,82685.0
12/08/2020,Uruguay,82686.0
12/08/2020,Uzbekistan,82687.0
12/08/2020,Vanuatu,82688.0
12/08/2020,Venezuela,82689.0
12/08/2020,Vietnam,82690.0
12/08/2020,West Bank and Gaza,82691.0
12/08/2020,Yemen,82692.0
12/08/2020,Zambia,82693.0
12/08/2020,Lebanon,82694.0
12/08/2020,Tajikistan,82695.0
12/08/2020,Saint Kitts and Nevis,82696.0
12/08/2020,Taiwan,82697.0
12/08/2020,Switzerland,82698.0
12/08/2020,Saint Vincent and the Grenadines,82699.0
12/08/2020,Samoa,82700.0
12/08/2020,San Marino,82701.0
12/08/2020,Sao Tome and Principe,82702.0
12/08/2020,Saudi Arabia,82703.0
12/08/2020,Senegal,82704.0
12/08/2020,Serbia,82705.0
12/08/2020,Seychelles,82706.0
12/08/2020,Sierra Leone,82707.0
12/08/2020,Singapore,82708.0
12/08/2020,Slovakia,82709.0
12/08/2020,Slovenia,82710.0
12/08/2020,Solomon Islands,82711.0
12/08/2020,Somalia,82712.0
12/08/2020,South Africa,82713.0
12/08/2020,South Korea,82714.0
12/08/2020,South Sudan,82715.0
12/08/2020,Spain,82716.0
12/08/2020,Sri Lanka,82717.0
12/08/2020,Sudan,82718.0
12/08/2020,Suriname,82719.0
12/08/2020,Syria,82720.0
12/08/2020,Zimbabwe,82721.0
12/08/2020,Latvia,82722.0
12/08/2020,Kyrgyzstan,82723.0
12/08/2020,Bulgaria,82724.0
12/08/2020,Burkina Faso,82725.0
12/08/2020,Burma,82726.0
12/08/2020,Burundi,82727.0
12/08/2020,Cabo Verde,82728.0
12/08/2020,Cambodia,82729.0
12/08/2020,Cameroon,82730.0
12/08/2020,Canada,82731.0
12/08/2020,Central African Republic,82732.0
12/08/2020,Brunei,82733.0
12/08/2020,Chad,82734.0
12/08/2020,Colombia,82735.0
12/08/2020,Comoros,82736.0
12/08/2020,Congo (Brazzaville),82737.0
12/08/2020,Congo (Kinshasa),82738.0
12/08/2020,Costa Rica,82739.0
12/08/2020,Croatia,82740.0
12/08/2020,Cuba,82741.0
12/08/2020,Cyprus,82742.0
12/08/2020,Czech Republic,82743.0
12/08/2020,Chile,82744.0
12/08/2020,Brazil,82745.0
12/08/2020,Botswana,82746.0
12/08/2020,Bosnia and Herzegovina,82747.0
12/08/2020,Afghanistan,82748.0
12/08/2020,Albania,82749.0
12/08/2020,Algeria,82750.0
12/08/2020,Andorra,82751.0
12/08/2020,Angola,82752.0
12/08/2020,Antigua and Barbuda,82753.0
12/08/2020,Argentina,82754.0
12/08/2020,Armenia,82755.0
12/08/2020,Australia,82756.0
12/08/2020,Austria,82757.0
12/08/2020,Azerbaijan,82758.0
12/08/2020,Bahamas,82759.0
12/08/2020,Bahrain,82760.0
12/08/2020,Bangladesh,82761.0
12/08/2020,Barbados,82762.0
12/08/2020,Belarus,82763.0
12/08/2020,Belgium,82764.0
12/08/2020,Belize,82765.0
12/08/2020,Benin,82766.0
12/08/2020,Bhutan,82767.0
12/08/2020,Bolivia,82768.0
12/08/2020,Denmark,82769.0
12/08/2020,Diamond Princess,82770.0
12/08/2020,Laos,82771.0
12/08/2020,Dominica,82772.0
12/08/2020,Honduras,82773.0
12/08/2020,Hong Kong,82774.0
12/08/2020,Hungary,82775.0
12/08/2020,Iceland,82776.0
12/08/2020,India,82777.0
12/08/2020,Indonesia,82778.0
12/08/2020,Iran,82779.0
12/08/2020,Iraq,82780.0
12/08/2020,Israel,82781.0
12/08/2020,Holy See,82782.0
12/08/2020,Italy,82783.0
12/08/2020,Jamaica,82784.0
12/08/2020,Japan,82785.0
12/08/2020,Jordan,82786.0
12/08/2020,Kazakhstan,82787.0
12/08/2020,Kenya,82788.0
12/08/2020,Kiribati,82789.0
12/08/2020,Kosovo,82790.0
12/08/2020,Kuwait,82791.0
12/08/2020,Djibouti,82792.0
12/08/2020,Ivory Coast,82793.0
12/08/2020,Haiti,82794.0
12/08/2020,Ireland,82795.0
12/08/2020,Guinea-Bissau,82796.0
12/08/2020,Guyana,82797.0
12/08/2020,Ecuador,82798.0
12/08/2020,Egypt,82799.0
12/08/2020,El Salvador,82800.0
12/08/2020,Equatorial Guinea,82801.0
12/08/2020,Eritrea,82802.0
12/08/2020,Estonia,82803.0
12/08/2020,Ethiopia,82804.0
12/08/2020,Fiji,82805.0
12/08/2020,Finland,82806.0
12/08/2020,Eswatini,82807.0
12/08/2020,Dominican Republic,82808.0
12/08/2020,Guinea,82809.0
12/08/2020,France,82810.0
12/08/2020,Grenada,82811.0
12/08/2020,Greece,82812.0
12/08/2020,Ghana,82813.0
12/08/2020,Guatemala,82814.0
12/08/2020,Georgia,82815.0
12/08/2020,Gambia,82816.0
12/08/2020,Gabon,82817.0
12/08/2020,Germany,82818.0
12/09/2020,Norway,82819.0
12/09/2020,Nepal,82820.0
12/09/2020,Netherlands,82821.0
12/09/2020,New Zealand,82822.0
12/09/2020,Nicaragua,82823.0
12/09/2020,Niger,82824.0
12/09/2020,Nigeria,82825.0
12/09/2020,North Macedonia,82826.0
12/09/2020,Oman,82827.0
12/09/2020,Russia,82828.0
12/09/2020,Panama,82829.0
12/09/2020,Papua New Guinea,82830.0
12/09/2020,Paraguay,82831.0
12/09/2020,Peru,82832.0
12/09/2020,Philippines,82833.0
12/09/2020,Poland,82834.0
12/09/2020,Portugal,82835.0
12/09/2020,Qatar,82836.0
12/09/2020,Romania,82837.0
12/09/2020,Namibia,82838.0
12/09/2020,Pakistan,82839.0
12/09/2020,Mozambique,82840.0
12/09/2020,Liberia,82841.0
12/09/2020,Montenegro,82842.0
12/09/2020,Rwanda,82843.0
12/09/2020,Libya,82844.0
12/09/2020,Liechtenstein,82845.0
12/09/2020,Lithuania,82846.0
12/09/2020,Luxembourg,82847.0
12/09/2020,MS Zaandam,82848.0
12/09/2020,Macau,82849.0
12/09/2020,Madagascar,82850.0
12/09/2020,Mainland China,82851.0
12/09/2020,Malawi,82852.0
12/09/2020,Malaysia,82853.0
12/09/2020,Maldives,82854.0
12/09/2020,Mali,82855.0
12/09/2020,Malta,82856.0
12/09/2020,Marshall Islands,82857.0
12/09/2020,Mauritania,82858.0
12/09/2020,Mauritius,82859.0
12/09/2020,Mexico,82860.0
12/09/2020,Moldova,82861.0
12/09/2020,Monaco,82862.0
12/09/2020,Mongolia,82863.0
12/09/2020,Morocco,82864.0
12/09/2020,Saint Kitts and Nevis,82865.0
12/09/2020,Sweden,82866.0
12/09/2020,Saint Vincent and the Grenadines,82867.0
12/09/2020,Thailand,82868.0
12/09/2020,Timor-Leste,82869.0
12/09/2020,Togo,82870.0
12/09/2020,Trinidad and Tobago,82871.0
12/09/2020,Tunisia,82872.0
12/09/2020,Turkey,82873.0
12/09/2020,UK,82874.0
12/09/2020,US,82875.0
12/09/2020,Uganda,82876.0
12/09/2020,Tanzania,82877.0
12/09/2020,Ukraine,82878.0
12/09/2020,Uruguay,82879.0
12/09/2020,Uzbekistan,82880.0
12/09/2020,Vanuatu,82881.0
12/09/2020,Venezuela,82882.0
12/09/2020,Vietnam,82883.0
12/09/2020,West Bank and Gaza,82884.0
12/09/2020,Yemen,82885.0
12/09/2020,Zambia,82886.0
12/09/2020,Lesotho,82887.0
12/09/2020,United Arab Emirates,82888.0
12/09/2020,Tajikistan,82889.0
12/09/2020,Taiwan,82890.0
12/09/2020,Syria,82891.0
12/09/2020,Samoa,82892.0
12/09/2020,San Marino,82893.0
12/09/2020,Sao Tome and Principe,82894.0
12/09/2020,Saudi Arabia,82895.0
12/09/2020,Senegal,82896.0
12/09/2020,Serbia,82897.0
12/09/2020,Seychelles,82898.0
12/09/2020,Sierra Leone,82899.0
12/09/2020,Singapore,82900.0
12/09/2020,Slovakia,82901.0
12/09/2020,Slovenia,82902.0
12/09/2020,Solomon Islands,82903.0
12/09/2020,Somalia,82904.0
12/09/2020,South Africa,82905.0
12/09/2020,South Korea,82906.0
12/09/2020,South Sudan,82907.0
12/09/2020,Spain,82908.0
12/09/2020,Sri Lanka,82909.0
12/09/2020,Sudan,82910.0
12/09/2020,Suriname,82911.0
12/09/2020,Switzerland,82912.0
12/09/2020,Saint Lucia,82913.0
12/09/2020,Zimbabwe,82914.0
12/09/2020,Lebanon,82915.0
12/09/2020,Laos,82916.0
12/09/2020,Bulgaria,82917.0
12/09/2020,Burkina Faso,82918.0
12/09/2020,Burma,82919.0
12/09/2020,Burundi,82920.0
12/09/2020,Cabo Verde,82921.0
12/09/2020,Cambodia,82922.0
12/09/2020,Cameroon,82923.0
12/09/2020,Canada,82924.0
12/09/2020,Central African Republic,82925.0
12/09/2020,Brazil,82926.0
12/09/2020,Chad,82927.0
12/09/2020,Colombia,82928.0
12/09/2020,Comoros,82929.0
12/09/2020,Congo (Brazzaville),82930.0
12/09/2020,Congo (Kinshasa),82931.0
12/09/2020,Costa Rica,82932.0
12/09/2020,Croatia,82933.0
12/09/2020,Cuba,82934.0
12/09/2020,Cyprus,82935.0
12/09/2020,Czech Republic,82936.0
12/09/2020,Chile,82937.0
12/09/2020,Botswana,82938.0
12/09/2020,Bosnia and Herzegovina,82939.0
12/09/2020,Bolivia,82940.0
12/09/2020,Latvia,82941.0
12/09/2020,Afghanistan,82942.0
12/09/2020,Albania,82943.0
12/09/2020,Algeria,82944.0
12/09/2020,Andorra,82945.0
12/09/2020,Angola,82946.0
12/09/2020,Antigua and Barbuda,82947.0
12/09/2020,Argentina,82948.0
12/09/2020,Armenia,82949.0
12/09/2020,Australia,82950.0
12/09/2020,Austria,82951.0
12/09/2020,Azerbaijan,82952.0
12/09/2020,Bahamas,82953.0
12/09/2020,Bahrain,82954.0
12/09/2020,Bangladesh,82955.0
12/09/2020,Barbados,82956.0
12/09/2020,Belarus,82957.0
12/09/2020,Belgium,82958.0
12/09/2020,Belize,82959.0
12/09/2020,Benin,82960.0
12/09/2020,Bhutan,82961.0
12/09/2020,Denmark,82962.0
12/09/2020,Diamond Princess,82963.0
12/09/2020,Brunei,82964.0
12/09/2020,Dominica,82965.0
12/09/2020,Honduras,82966.0
12/09/2020,Hong Kong,82967.0
12/09/2020,Hungary,82968.0
12/09/2020,Iceland,82969.0
12/09/2020,India,82970.0
12/09/2020,Indonesia,82971.0
12/09/2020,Iran,82972.0
12/09/2020,Iraq,82973.0
12/09/2020,Ireland,82974.0
12/09/2020,Israel,82975.0
12/09/2020,Italy,82976.0
12/09/2020,Ivory Coast,82977.0
12/09/2020,Jamaica,82978.0
12/09/2020,Japan,82979.0
12/09/2020,Jordan,82980.0
12/09/2020,Kazakhstan,82981.0
12/09/2020,Kenya,82982.0
12/09/2020,Kiribati,82983.0
12/09/2020,Kosovo,82984.0
12/09/2020,Kuwait,82985.0
12/09/2020,Djibouti,82986.0
12/09/2020,Holy See,82987.0
12/09/2020,Haiti,82988.0
12/09/2020,Kyrgyzstan,82989.0
12/09/2020,Guinea-Bissau,82990.0
12/09/2020,Guyana,82991.0
12/09/2020,Ecuador,82992.0
12/09/2020,Egypt,82993.0
12/09/2020,El Salvador,82994.0
12/09/2020,Equatorial Guinea,82995.0
12/09/2020,Eritrea,82996.0
12/09/2020,Estonia,82997.0
12/09/2020,Eswatini,82998.0
12/09/2020,Ethiopia,82999.0
12/09/2020,Fiji,83000.0
12/09/2020,Finland,83001.0
12/09/2020,Dominican Republic,83002.0
12/09/2020,Gabon,83003.0
12/09/2020,Gambia,83004.0
12/09/2020,Georgia,83005.0
12/09/2020,Germany,83006.0
12/09/2020,Ghana,83007.0
12/09/2020,Greece,83008.0
12/09/2020,Grenada,83009.0
12/09/2020,Guatemala,83010.0
12/09/2020,Guinea,83011.0
12/09/2020,France,83012.0
12/10/2020,Norway,83013.0
12/10/2020,North Macedonia,83014.0
12/10/2020,Nigeria,83015.0
12/10/2020,Nepal,83016.0
12/10/2020,Nicaragua,83017.0
12/10/2020,New Zealand,83018.0
12/10/2020,Netherlands,83019.0
12/10/2020,Russia,83020.0
12/10/2020,Niger,83021.0
12/10/2020,Oman,83022.0
12/10/2020,Peru,83023.0
12/10/2020,Panama,83024.0
